,comment,aggression,attack,attn_words
432,who the hell do you think you are how dare you revert my edit to province i was making a friend smile and you ruined it in doing that you also ruined my life and my friends life i'm going to cut your dog in half,0.8392,0.8076,hell revert dare who are
433,you want to track me down feel free to write me give your email and i will meet you jerk,0.823,0.8267,jerk you to want down
434,may i also add that you're a cock and you should find something better to do with your time,0.8348,0.821,cock a you're and you
435,talk san francisco as wikipedia has no formal hierarchy and as you have no authority over me as an independent editor i'll go ahead and be my own judge as to what is and what is not appropriate random pieces of profanity do not amount to personal attacks on other editors if you gave a shit you might comment on the content instead you're wasting your time complaining about my behavior with lots of which amounts to nothing fuck off for a while,0.8383,0.8173,fuck wasting off shit a
436,my user page stop freaking deleting my user page jesus christ every time i write it some of you lazy dumb admins have to delete it am i supposed to write about myself in order not to delete it,0.8523,0.8004,freaking deleting dumb lazy my
437,boring prick get off bobby page and get,0.8355,0.8232,prick off get boring get
438,pussy why is the term pussy in the beginning of the article,0.8534,0.8093,pussy pussy is why the
439,personal attack oh do you know portuguese on what grounds you realised that it is a personal attack which however if you don't know portuguese keep your mouth shut,0.8472,0.8177,shut attack mouth personal a
440,im busy right now but i will have your ip banned in few minutes what moron,0.8406,0.826,moron busy im ip your
441,in the time it took me to add this and e again the page someone keep an eye on it for me i have a lecture in 6 minutes and i'm running late you may have to hop on your phone to avoid the 3rr as all our edits will show up as one user and it may give them for fucking with us more they seem the ho cyber bully type that scared me off of wiki years back k,0.8542,0.8211,fucking in with cyber bully
442,the slick is non other than an dick,0.8354,0.8422,dick slick is an the
443,what liars elonka a liar who is now an administrator at wikipedia after breaking every single rule this place has on behalf of matt sanchez wrote the following as regards i agree with you that he's probably not directly at the keyboard but it's still clearly a meatpuppet account meaning an account that is acting on behalf of a banned editor and is not participating at any other subject except the one that was in dispute hey idiot this account was blocked almost immediately after i opened it i didn't have time to participate in anything else instead of bullshit why not give the real reason for wikipedia's actions you my partner telling him among other things that he was in love with matt sanchez then you lied about it the reason i'm blocked here is because i'm with a guy who the whistle on your little he's going to keep right on doing it too what a pathetic bunch of losers you and your friend matt sanchez are wikipedia is rapidly losing steam if you want to know the reason take a look in the mirror,0.8693,0.8081,liar liars a elonka who
444,who do you think you are who died and made you king of other people's talk pages guy or is it just that you're so far up jimbo's ass after all you were his digital a couple of nights before he went to bang weren't you that you've lost all sight of what it means to be a man who stands on his own two feet you are a disgusting thing just,0.8532,0.8305,died who who are ass
445,i j freeman am a homosexual,0.8476,0.838,homosexual a freeman j am
446,haha i fucking pissed myself reading this ' thanks i needed that after 3 hours around in with the worst cold ever i mean it thanks,0.856,0.8349,fucking pissed i myself worst
447,obsessive compulsive disorder,0.8493,0.8425,compulsive obsessive disorder
448,you are kidding me look at the previous versions by i don't care about your stupid warnings liar don't message me anymore,0.8737,0.8337,stupid are you liar kidding
449,your a moron everything is on the articles that are on the page yeah the ones that are actually legit or they still exist and he doesnt have a birth certificate he says he's 14 its not proven even to this day,0.8687,0.8439,moron a your everything is
450,jim i swear don't you ever tell me what to do again or things are going to get messy up in here you stay out of the little between myself and it is all in good spirit and anal like you need to stay the hell out of it why don't you go play with yourself or something instead of getting all up in shit you sick son of a bitch have a nice afternoon,0.8692,0.8494,anal sick jim bitch a
451,strong support to spite the faggot known as go and ahead and whine fag i won't read this page any further i will also just ignore the new messages alert fuck wikipedia bunch of self important faggots who feel powerful by editing a web site go to,0.8825,0.8412,faggot fag fuck faggots whine
452,i see you have been brainwashed by the you leftist wikipedia scum are an insignificant fringe group that will soon be,0.8676,0.8657,scum leftist brainwashed insignificant you
453,you're a nice guy it takes guts to speak against bullies,0.8793,0.8537,you're guts a guy bullies
454,excuse you did you just fart,0.8677,0.8679,fart excuse you you just
455,this character doesn't know what he's talking about i really suggest that you re read wikipedia's policies as you clearly don't know any of them a stupid television show is not worth mentioning in the article you are an idiot,0.8832,0.8528,idiot this stupid an a
456,hey this guy is awesome i couldnt care less about this stupid war but you let him get away with saying nigger thats funny as hell,0.8915,0.8483,stupid nigger care guy is
457,hey jersey devil why do u think you are so good you can go around deleting wikipedia articles the republic of is a non known but it is still a religion asshole just because your probably christian friends have not heard of it that doesn't make you god and have all final say in what gets deleted so maybe u should leave your basement and go find some friends so you can do more than sit there on your fat ass and delete articles btw it is not funny in your page when u say lol,0.884,0.8597,jersey asshole ass fat basement
458,guess what your retarded,0.8725,0.8747,retarded your guess what
459,ps also guys i know we are lazy as fuck but come on we have to well stop being lazy get some work done xd,0.8838,0.8668,fuck lazy ps lazy are
460,douche s m o k e w e e d e r r d a y,0.8812,0.8719,douche s k m o
461,yo you can delete the f ing article on the f ing series too if you f ing want to i mean it's just an un notable series based on some un notable books no f ever heard about it so what the f are you doing keeping it f ing there don't mind that i spent an entire f ing week reading information for these articles who f ing cares about that when your self doesn't recognize one thing from another,0.8842,0.8782,ing ing ing f f
462,coward can i just ask why you would be so cowardly and delete my previous comment your a credit to the admin staff,0.9054,0.8555,coward cowardly can a you
463,slimvirgin yes it's good to see you back you are one of our best please don't leave ever again i do deeply respect you and your vast contribs to wp on every fucking level you are a great person or not just had to get that off my chest,0.8969,0.8749,slimvirgin fucking are a of
464,do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt do i know you because you are a fggt,0.8908,0.8907,fggt fggt fggt fggt fggt
465,why delete harrison house you prick,0.8917,0.8901,prick delete you house harrison
466,slow ass i pedia i mean really with a site this slow you reckon it is smart to be messing on insignificant pages the way you do no wonder it down like you wouldn't believe,0.9125,0.8842,ass pedia slow i a
467,oh shut up your deleting for your fun god,0.9224,0.8788,shut up your deleting your
468,edit request on 31 august 2012 is a fat cunt,0.8982,0.9081,cunt fat edit a is
469,you clearly need to read the blocking rules 1 month ban for telling someone he the devil seriously is wikipedia now run by the church do us a favour and dont be an idiot,0.9132,0.8953,you clearly idiot to blocking
470,have you fallen on your head as a child you are pathetic,0.9125,0.9019,pathetic child a head your
471,off you smug,0.9157,0.9036,smug off you
472,freak i seen your picture you look like a faggot nice in your smile you have big ears and looks like your get a tan and maybe you'll lose some of your face have you ever talk to a girl without giving them your number 1st,0.9205,0.9029,freak faggot a your a
473,i'll ignore you for now and your everyday idiotic anime and stop attacking you,0.928,0.8941,idiotic i'll your you anime
474,i already asked you to leave me alone it is apparent that i was right you little cant leave well enough alone get the fuck away from me i have no intentions of ever commenting you again if you just leave me alone,0.9158,0.9114,fuck leave little the away
475,i'm not trying to bully you or anything i'm a nice guy people are always picking on me but i really am a nice guy and if you say any different i will ing ban your ass,0.9203,0.9109,ass i'm ing bully a
476,oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy oh lawdy,0.9073,0.924,lawdy lawdy lawdy lawdy lawdy
477,idiot we both know where you're really from go back to the basement and stay there,0.925,0.9071,idiot you're basement we both
478,don't screw me hey don't screw me more im doing contributions for wikipedia and you are screwing me what's your problem leave me alone you don't have your own life like in south park leave me alone you fag,0.9257,0.9182,screw don't screw fag what's
479,warning edits you made to words what the fuck this is bullshit you would be blocked if you further introduced such personal point of views,0.9349,0.9095,bullshit fuck is this you
480,hi can you and your kind stop threatening m every time i edit a page i thought that was the point if your super encyclopedia goes around telling that the continental are one thing and that was to of british goods then its quite simply lying to people and a fucking disgrace,0.9332,0.912,fucking your stop threatening kind
481,hey jerk you need to read the well i did stupid you don't have to be a jerk about it loser,0.9391,0.9102,jerk loser stupid you jerk
482,how big are amanda boobs how big are amanda boobs,0.9275,0.9268,boobs boobs amanda are amanda
483,wrong is still wrong the circumstances don't matter you won't be punished though because you are part of the admin of this site now you need to grow up you fucking loser i just called it how i saw it it is a suicide and she will burn in hell for it also you will never get rid of me you and your family have now become my personal project i'm working on a website about your sister as we speak so everyone will know all about what a stupid cunt she was and why it is good that she is now a in the ground it can only be hoped that the rest of your family will follow shortly after so your will no longer the gene pool here's hoping that the terrorists make a stop in your soon it would not be a big loss,0.9255,0.9349,fucking loser cunt up grow
484,you filthy crow i am back dirty crow you better delete or if not support the deletion of all photos of human private parts you feces filthy are you a hog you want to lick with feces dirty hog,0.94,0.9201,filthy feces crow hog you
485,you people you crack me up you're breaking my heart,0.9381,0.9272,crack you're heart breaking you
486,loser always loser 2 4 di malaysia loser loser always loser hahaha,0.934,0.9322,loser loser loser loser loser
487,faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot faggot,0.9444,0.9218,faggot faggot faggot faggot faggot
488,'the case against the rebels is says the 'i fully says o k and then he you fucking useless pro putin russian fuck off and stop using wikipedia for your putin fascist aims,0.9515,0.9318,fucking fuck 'the off useless
