,comment,aggression,attack,attn_words
399,your a dumb fuck for having any interest in the article whatsoever piss all over themselves none have any worth,0.9903,0.9878,fuck dumb a your piss
400,hey asshole i don't appreciate your fucking yeah that's right i it so you can look up those big words that so you you better shut the fuck up and shove your wikipedian yeah i made up that word what are gonna do sue me huh bitch right up your sore from taking it up the ass asshole i saw an attempt to give a nice little wikilink to a fun english usage and you just fuck everything up i'm gonna be bold not like fucking such as yourself,0.9885,0.9895,fucking asshole fuck asshole shut
401,only on wikipedia eat your fucking american ego,0.9906,0.9875,fucking ego your american eat
402,yup go fuck yourself —,0.9905,0.9875,fuck go yup yourself —
403,are you kidding me are you fucking stupid or something why in the hell should there be multiple articles written about the exact same thing stop arbitrarily removing edits to your e cock,0.9902,0.9878,fucking stupid cock you are
404,you're a bitch yeah sure my first edit been worded wrong but my second one was not people shit out of their and you're a bitch both are facts of life dumbass go to hell,0.9879,0.9898,bitch you're dumbass bitch a
405,yeah thats a really good way to get a life fucking fag,0.9884,0.9893,fucking fag life a a
406,dumb bastard what is an ass,0.9895,0.9881,bastard ass dumb an is
407,class user block warning this user children and is also fucking ugly,0.9893,0.988,fucking ugly children is also
408,you can all suck my you stupid bastards hes in the wrong,0.9906,0.9866,suck bastards stupid you my
409,hello neo nazi please do so ban me from wikipedia i hate all nazis neo nazis or the nazis that not aware of it it does not mean that your family background is from france or american indian american indian you are a fucking nazi a fascist bastard a racist a scumbag fuck you ass hole if you want i would give my address or contact details whole my life i fought against fascists racists scumbag join the toxic waste of life,0.9865,0.9907,fuck ass hole scumbag scumbag
410,is that o i think it is big whoever wrote that shit bout im going to bomb your house and kill all 3 of your parent cunts and believe me i know who it is and i will find a way to fit a bottle of jack through your fuckin cunt of a shitty so you can fuck off,0.9876,0.9896,fuck cunt off shitty fuckin
411,however since i am a stupid fuck i warned you two times without blocking you,0.99,0.9871,fuck stupid warned blocking a
412,hello good sir you're a fucking faggot and have no clue what you're talking about with awesome jpg i know and don't care that this will be reverted but read it first because you should seriously shut the fuck up love you buddy,0.9883,0.9887,fucking faggot fuck a and
413,i will kill you with my gun asshole,0.989,0.9879,asshole kill gun you with
414,fuck you you admin that when deleting articles,0.9899,0.9867,fuck you you admin deleting
415,bollocks to this you ignorant cunt,0.9886,0.9879,cunt ignorant bollocks you to
416,hey you pedophile do you even fucking realize what this asshole did to our country i bet you'll be when you see cut and put in our troops mouth,0.9892,0.9871,fucking asshole pedophile you you
417,what the fuck ur a dick never even been 2 ya,0.989,0.9873,fuck dick ur a what
418,eat a dick faggot you take internet too seriously anon will have your blood faggot,0.9887,0.9876,faggot dick faggot blood you
419,what a complete fucking he is,0.9894,0.9868,fucking complete a he is
420,made go jump off a cliff asshole,0.9881,0.9881,asshole off cliff a jump
421,stop being a shithead or i will rip off your head and piss down your mother fucker,0.988,0.988,fucker piss mother down your
422,i said shut up you stupid stupid,0.9897,0.9864,stupid stupid shut you up
423,dunno who the fuck you are but evidently you completely misunderstood the situation don't post messages if you haven't got a fucking clue what's going on,0.9891,0.987,fuck fucking you dunno are
424,a pussy for you i bet u wont get none u stupid ass virgin,0.9891,0.9869,pussy ass stupid virgin u
425,vandals of the worthless unite fuck the admins fuck them and listen to them beg for more,0.9901,0.9859,fuck fuck vandals admins worthless
426,you are gay you are fuckin,0.9882,0.9878,fuckin gay you are you
427,nearly bitch you're,0.9867,0.9892,bitch you're nearly
428,excuse me i do not appreciate that you are deleted my changes i like the way they are and i am an administrator at the school fuck you get a life you fucking homo i hate you,0.989,0.9866,fucking homo fuck a life
429,fuck you jeremy hey a i just thought i'd mention that you should pursue getting a real job you piece of dog shit furthermore fuck you in addition to that i think you may be homosexual citation not needed because the has shed light on your issues around women that or you need to stop dating fat women also fuck you cunt you kike ass nigger pussy you're a fucking loser eat my shit and rot you need to understand what wikipedia means to me nothing by nothing i mean i'd rather be by sharp into my before ever giving a shit what you do suck my cock you white pow wow nigger knife kike and and and eat my shit seriously i mean this for real eat it meaning stick the of from my and them let the shit down your throat then and only then may you disgrace yourself by giving me the shitty head you're really to give dog fucker,0.988,0.9875,fuck fucking pussy you're loser
430,whats the matter bitch you don't like to suck cock,0.9883,0.9872,cock suck bitch don't you
431,your her fat ass,0.9868,0.9887,ass fat your her
432,fuck off loser go edit more pages or whatever the fuck you do i see information about my school one day and then the next day its gone thats great buddy why don't you delete more info that i actually what to look at have fun off to your wikipedia page or whatever losers like you do thank you,0.9871,0.9883,fuck loser fuck off go
433,shut your stupid ass up now go get your administrator to block me so i can come back here and start editing in five minutes actually just go out and get put your head the wheel of a car you dumb fucker and then have bar get in the vehicle and hit the gas,0.9879,0.9874,ass shut stupid your up
434,day thanks for deleting it fuck bag nothing wrong with the article hope you get cancer and die you fucking,0.9886,0.9864,fucking fuck bag die cancer
435,in response fuck you,0.9886,0.9863,fuck you in response
436,this is a fucking riot,0.988,0.9868,fucking a is this riot
437,editors are gay they should all go fuck themselves,0.988,0.9867,fuck gay go all they
438,next time this happens i won't just report it i'll eat your children you can't fuck wit me bitch i am the fuckin' champion of the world i'll eat your face,0.9883,0.9864,fuck bitch fuckin' children wit
439,shut up for fuck sake i haven't edited any of these articles i've never even heard of them for fuck sake im 13 why would i be interested in stuff i don't even know about and stuff i wouldn't want to know about you administrators are a disgrace go ahead ban me i don't give a shit by blocking me you prove that you can't handle the truth deletion to wikipedia,0.9884,0.986,fuck shut up sake fuck
440,lil you are a little bitch i fuckin spent 6 hours on big sam rapper an you call it fuckin hard ass aint you fuck you i'm a true ass page an you off an delete my page what the fuck is up your like a but to yourself i'll fuckin edit your bitch ass page an delete that shit i'll fuck up every single thing on your gay ass website if you keep my ass wanna talk to me im me at or email me at aol com,0.9866,0.9876,fuck fuck bitch bitch fuck
441,why are you being so rude i only want to help you fuck retards you're such retards i hope you all die seriously die wikipedia the encyclopedia that nobody can edit because all the ip addresses are banned hahaha you're so it's sad too bad the can't deal with reality hahaha hey that reminds me is the country of still banned you seriously please unblock you rude communist sons of bitches,0.9887,0.9855,fuck retards retards you're die
442,fag your a danish faggot,0.9869,0.9871,faggot fag danish your a
443,you you leave me alone asshole,0.9873,0.9866,asshole you you leave alone
444,i'm a fucking retard and my name is,0.9891,0.9847,fucking retard i'm a and
445,what the fuck no they aren't viking metal just because it has viking lyrics doesn't make it viking metal this is why wikipedia is fucking children of isn't death metal and north aren't death metal and isn't viking metal stupid cunts,0.9876,0.9862,fuck cunts fucking no children
446,you shut your filthy shit eating with feces mouth you filthy dirty anus hog hope you fall into a filled with the most obnoxious feces that is of miles deep,0.9876,0.986,shut shit filthy mouth anus
447,what the fuck stop making up genres you look stupid math metal super post classical why don't you just fucking label everything as nu jazz idiots,0.9873,0.9862,fuck fucking stupid stop idiots
448,how dare you send me such abuse you fucking if you dare warn me again mr jeff i will attack your mother i know where you live,0.9879,0.9855,fucking dare dare you abuse
449,you are the dirty son of a bitch,0.986,0.9874,bitch dirty a you son
450,here's an idea go fuck yourself,0.9877,0.9857,fuck yourself go an here's
451,you nazi you socialist bastard you filthy you dare touch my edits again and i'll go to where you live and kick your ass in person it shouldn't be hard to find smell worse than houses i make edits i don't get off your high horse,0.9876,0.9857,bastard filthy nazi ass socialist
452,unblock white cat is a fucking bastard block this ip like my sister ip 195 16,0.9876,0.9857,fucking bastard a block is
453,god what part of fuck off dont you little mouth don't understand get a girl but king of shit mountain huh i laugh at you,0.9888,0.9844,fuck off mouth don't dont
454,metalcore is not a punk genre you fucking idiot it's a type of metal god just stay off this website if your going to spread your around here you,0.9873,0.9859,idiot fucking a it's metalcore
455,suck your dead toe regards your dad,0.9881,0.985,suck toe your dead your
456,shove a sock down your throat and out your ass,0.9863,0.9867,ass shove throat sock down
457,you shut your whore mouth an open letter from the wikipedia review this is a message to what the fuck do you think this is some place where you can just in and be received with arms wide open well fuck that this is motherfucking wikipedia bitch we call the shots we always get we don't give a fuck who you are because we are more important than you we are always first in line we always fuck the hot chick before she gets and for you we rob banks and anyone else who fucking us off this place is more than just a place faggot it is an ideology and this ideology says you need to get the fuck out no one here will ever like you we have already established worthy and worthy got it we are the ideology of and lulz this isn't a fucking game kid so don't try to tag along you're talking to people who have been around the block and then some we class we made cool and you what have you done off in the we invented off in the you stupid bitch there is a clear cut defined thick wall between you and us we built the wall that keeps you fags out so don't try to act like you know what the fuck is going on because you don't you just do not but you really think you can compete with the review lol wow don't make me start flaming you are you forgetting who we are we are the ones who film people like you getting fucking destroyed by us we will rip your asshole out of your fucking it on top of your dick hole and then fuck you in the vagina we just made for you so we make you into a bitch do you get it now this site isn't a game it isn't a place to with your fags and it isn't some fucking where people like you can get acceptance from people like us it isn't going to happen just,0.9857,0.9871,shut whore mouth your fuck
458,nigger nigger nigger nigger ss,0.9872,0.9855,nigger nigger nigger nigger ss
459,what the fuck is wrong with you who gives a shit i do because he does not hate the subculture and where has he himself as goth where,0.9867,0.9858,fuck shit is a gives
460,what the fuck the article was poorly written i rewrote it so it didnt look like shit look at my final edit you fucking dumbass,0.9871,0.9854,fuck dumbass fucking the shit
461,can suck my fuckin balls so can your sister,0.9889,0.9835,fuckin suck balls my sister
462,wikipedia nazis can suck it bitches,0.9872,0.9851,suck bitches nazis wikipedia can
463,personal attacks because you pieces of shit change the truth i'm going to get 100 of my friends to remove mass amounts of pages all week block that you fucking idiot,0.9862,0.9859,idiot fucking shit you the
464,you fat piece of shit i hope you fall through the toilet ya you are one of the uneducated dicks i have ever heard of burn in hell you burn in hell ps you are a shit,0.9863,0.9858,shit fat piece shit dicks
465,you arrogant ignorant fool you think you are the thing on this site your not you know absolutely nothing about wrestling and you present yourself like a seriously idiotic person the next time you want to leave a message on my page again learn to spell silly bitch,0.9869,0.9851,fool ignorant arrogant you bitch
466,fucking little white nazis always want to get there way they believe fair is a of skin not a form of equality cant blame them if my dick was that small id be pissed off too,0.9873,0.9846,fucking little nazis white dick
467,wiki man deserved better what the fuck man this ain't no shit hole to spread ur propaganda,0.9883,0.9836,fuck shit man hole ain't
468,do me a favor alan fuck off,0.9862,0.9855,fuck off a favor alan
469,go die you worthless cocksucking faggot,0.9869,0.9848,faggot die worthless cocksucking you
470,ban me you stupid cunt do you think i can't come right back with a different ip and keep on wasting your time clearly you were sexually abused as a child and i have no idea why this has stopped i feel that it is my responsibility if you do not stop threatening to enforce the to fuck your until i your,0.9867,0.985,cunt stupid abused fuck ban
471,i see nothing wrong with calling an asshole asshole,0.9867,0.9849,asshole asshole an with nothing
472,for sake kill the fucking shithead already,0.9875,0.9838,fucking kill shithead the sake
473,please keep in mind that he is an idiot and maybe once someone calls him on his bullshit he'll shut the fuck up this is your final warning get the fuck off my page,0.9859,0.9848,fuck fuck shut idiot bullshit
474,this guy is so dirty he's awesome fuck yeah,0.9858,0.9848,fuck dirty he's guy is
475,you worthless piece of shit as a concerned citizen i am upset and violated that you would do this you are how can you take pleasure in hurting miami this way if i ever see you in your life i will make it a point to kill you on site you worthless ridiculous bastard i hate your fucking guts i hope you burn in hell and die most yours truly pp,0.9857,0.9848,shit fucking piece worthless guts
476,you're an ignorant sucker no matter what you say or the way yo try to insult me as your insults don't change my being but only return back to you bastard,0.9866,0.9839,sucker you're ignorant bastard an
477,who are you to tell me anything about personal attacks fuck you,0.9859,0.9846,fuck you who are to
478,dumb ass nigga no one cares when your birthday is sounds gay as shit your name sounds like you're the son of that mayor from the simpsons nigga you need to change your name to off,0.9862,0.9842,ass nigga dumb gay shit
479,get the hell of wikipedia idiot,0.9855,0.9849,idiot hell wikipedia get of
480,sucks vagina daily,0.9862,0.984,sucks vagina daily
481,you suck it as you're used to suck nazi like hitler,0.9873,0.9827,suck suck you're nazi you
482,fuck on wikipedia,0.9866,0.9834,fuck wikipedia on
483,likes to suck spurious cock and spurious q loves to suck cock,0.9854,0.9845,cock cock suck suck spurious
484,will you keep your stupid mouth shut for once you have no idea not even a clue what you are about idiot,0.9875,0.9824,shut stupid mouth idiot your
485,you can also go out and suck 500 dicks and suck your dick too,0.9858,0.9841,suck suck dicks dick 500
486,you're all fags for trying to delete this article go kill yourselves instead god al fucking mighty,0.9866,0.9833,fucking fags you're kill yourselves
487,bastards,0.985,0.9848,bastards
488,idiot you just go around wikipedia you retard who the hell likes wikipedia anyway you even requested my page be deleted keep your hands my,0.9875,0.9823,idiot retard you go hell
489,sucks lots of penis,0.9856,0.984,sucks penis lots of
490,that's it you fucking pig you spread your propaganda too much you made this article your own imagination,0.9879,0.9818,fucking pig you you your
491,you edited my discussion page go fuck yourself,0.9853,0.9842,fuck yourself you go my
492,nevermind the fact that he was talking about killing you fucking queer,0.9863,0.9832,fucking queer nevermind killing you
493,you are a dick style background color fdffe7 border 1px solid fceb92 style vertical align middle padding 5px style vertical align middle padding 3px nerd young out add me on facebook 3 8 d a kitten for you go fuck your self,0.9845,0.9849,dick a fuck you are
494,nothing was and you're a fucking idiot the only reason why he's on twitter is because it's twitter and the name without was taken go see their record label http www com where it clearly says his alias as such to doom and consider getting a fucking life,0.985,0.9842,idiot fucking the a you're
495,it was a lie a fucking lie,0.9859,0.9833,fucking lie a lie a
496,fuck text,0.986,0.9832,fuck text
497,response eat my fat over cock motherfucker,0.9849,0.9842,motherfucker cock fat over my
498,palestine will always be a state i don t want to here it any other way u fucking bitch,0.9854,0.9837,bitch fucking a u t
499,you are a piece of shit hate to be you aussie legend you are no legend your are a retard get a life lame ass,0.986,0.9831,ass shit retard piece a
